,power_output,NYC_demand,Pdifference,PV2G,Pdifference_left,Power_missing,Charging,Discharging,Critical,Driving,Missing_noscale,Blocked_high,Blocked_low,P_Blocked_high,P_Blocked_low,P_driving,Total,P_balance_without,P_balance_with_missing
2013-01-16 14:00:00,5695.401446999998,6203.358,-507.95655300000084,-7040.0,-53657.956553,7550,0,2306000,1063000,2015,755,0,18188,0.0,0.6751299183370453,0,13471999.406263918,-7614.776522,-64.77652200000011
2013-01-16 14:15:00,5610.730778,6185.5073,-574.7765220000001,-10175.0,-49099.776522,10750,0,1918000,970500,2686,1075,0,18478,0.0,0.6858945805493689,0,13472332.063711908,-10689.560202249999,60.43979775000116
2013-01-16 14:30:00,5680.18979775,6194.75,-514.5602022499997,-12895.0,-56889.56020225,13410,0,2174500,1127500,2500,1341,0,17837,0.0,0.6621009651076466,0,13472039.98182644,-13348.410782500001,61.589217499998995
2013-01-16 14:45:00,5749.648817499999,6203.0596,-453.41078250000015,-13250.0,-58153.4107825,13710,0,2223000,1154000,2987,1371,0,17200,0.0,0.6384558277654045,0,13471994.66903598,-13639.591862750001,70.40813724999862
2013-01-16 15:00:00,5819.10783725,6208.6997,-389.59186275000053,-26480.0,-74039.59186275,26870,0,2359000,1473000,3151,2687,0,16126,0.0,0.5985894580549369,0,13471757.797207361,-26783.479143,86.52085699999952
2013-01-16 15:15:00,5888.566857,6192.045999999999,-303.4791430000005,-13685.0,-61528.479143000004,13990,0,2377500,1224500,4099,1399,0,15638,0.0,0.580475129918337,0,13471870.054144107,-13809.413471000002,180.58652899999834
2013-01-16 15:30:00,6090.054829,6214.4683,-124.41347100000077,-2115.0,-59199.413471,2240,0,2848500,1181500,3565,224,0,15316,0.0,0.5685226429101707,0,13471671.423253503,-2078.7764990000005,161.2235009999995
2013-01-16 15:45:00,6291.542801,6255.3193,36.223500999999494,-35.0,-48488.776499,0,0,2424500,970500,3541,0,0,15556,0.0,0.5774313288789904,0,11661519.826596966,208.93017300000062,208.93017300000062
2013-01-16 16:00:00,6493.0307729999995,6249.1006,243.93017300000062,-235.0,-57031.069827,0,0,2852000,1145500,2898,0,0,15018,0.0,0.5574610244988865,0,11934025.930851066,193.17204500000025,193.17204500000025
2013-01-16 16:15:00,6694.518745,6266.3467,428.17204500000025,-420.0,-53921.827955,0,0,2696500,1087000,3467,0,0,15313,0.0,0.5684112843355605,0,12491113.970588237,83.6304777499999,83.6304777499999
2013-01-16 16:30:00,6780.06407775,6276.4336,503.6304777499999,-745.0,-55221.36952225,250,0,2749500,1114500,3174,25,0,16039,0.0,0.5953600593912398,0,13471743.237996636,-193.55258950000018,56.44741049999982
2013-01-16 16:45:00,6865.6094105,6314.161999999999,551.4474104999998,-5215.0,-54673.5525895,4670,0,2501000,1104500,3113,467,0,16617,0.0,0.616815144766147,0,13471868.23855756,-4570.42585675,99.5741432499999
2013-01-16 17:00:00,6951.15474325,6306.5806,644.5741432499998,-14535.0,-64980.42585675,13900,0,2555000,1312500,3118,1390,0,16088,0.0,0.5971789161098738,0,13471741.660201708,-13862.395924,37.60407599999962
2013-01-16 17:15:00,7036.700076000001,6364.096,672.6040760000005,-10805.0,-59952.395924,10140,0,2491500,1212500,3718,1014,0,15815,0.0,0.5870452858203415,0,13471818.550020255,-10209.285679749999,-69.28567974999896
2013-01-16 17:30:00,7033.378320250001,6437.664000000001,595.714320250001,-7260.0,-60704.28567975,6670,0,2702500,1226000,3547,667,0,15537,0.0,0.5767260579064588,0,13471714.613034625,-6653.317935499999,16.682064500000706
2013-01-16 17:45:00,7030.0565645000015,6423.3745,606.6820645000007,-605.0,-53068.3179355,0,0,2653500,1073500,3620,0,0,15610,0.0,0.5794357832219748,0,13022747.081712062,15.203608749999148,15.203608749999148
2013-01-16 18:00:00,7026.734808749999,6406.5312,620.2036087499991,-620.0,-58229.79639125,0,0,2911500,1177000,3155,0,0,15437,0.0,0.5730141054194506,0,13194081.217057977,10.149352999999792,10.149352999999792
2013-01-16 18:15:00,7023.413053,6393.2637,630.1493529999998,-625.0,-51344.850647,0,0,2567500,1039500,3447,0,0,16023,0.0,0.5947661469933185,0,13008377.510040162,16.972289250000358,16.972289250000358
2013-01-16 18:30:00,6989.66428925,6347.691999999999,641.9722892500004,-635.0,-49133.02771075,0,0,2457000,995500,3141,0,0,16336,0.0,0.606384558277654,0,12462863.459734693,-29.964874500000406,-29.964874500000406
2013-01-16 18:45:00,6955.9155255,6350.8804,605.0351254999996,-600.0,-40244.9648745,0,0,2012500,817000,2805,0,0,16804,0.0,0.6237564959168522,0,10397862.501705088,25.625761749999583,25.625761749999583
2013-01-16 19:00:00,6922.16676175,6296.541,625.6257617499996,-625.0,-37949.37423825,0,0,1897500,771500,2285,0,0,16572,0.0,0.6151447661469933,0,8895566.00272176,-32.10600200000033,-32.10600200000033
2013-01-16 19:15:00,6888.417998000001,6295.524,592.8939979999997,-590.0,-31757.106002,0,0,1588000,647000,2179,0,0,16448,0.0,0.6105419450631032,0,7242980.873330929,-1.7402512500002558,-1.7402512500002558
2013-01-16 19:30:00,6852.87304875,6264.6133,588.2597487499997,-580.0,-27661.74025125,0,0,1383500,565000,1870,0,0,16202,0.0,0.601410541945063,0,5919326.792963462,-16.027400499999203,-16.027400499999203
2013-01-16 19:45:00,6817.328099500001,6253.3555,563.9725995000008,-560.0,-26386.0274005,0,0,1319500,539000,1652,0,0,15845,0.0,0.588158871566444,0,5302127.501853225,5.833150250000585,5.833150250000585
2013-01-16 20:00:00,6781.78315025,6215.95,565.8331502500006,-565.0,-23959.16684975,0,0,1198000,490500,1538,0,0,15728,0.0,0.5838158871566443,0,4702107.711391358,-36.919799000000125,-36.919799000000125
2013-01-16 20:15:00,6746.238201,6218.158,528.0802009999999,-520.0,-20121.919799,0,0,1006500,413000,1384,0,0,15719,0.0,0.5834818114328136,0,3887499.2375724306,152.95870575000026,152.95870575000026
2013-01-16 20:30:00,6821.69210575,6148.7334,672.9587057500003,-665.0,-22202.04129425,0,0,1110500,457500,1208,0,0,15392,0.0,0.571343726800297,0,4085292.0696324953,79.38901050000106,79.38901050000106
2013-01-16 20:45:00,6897.1460105000015,6152.757,744.3890105000011,-740.0,-15455.610989499999,0,0,773000,324000,1320,0,0,15566,0.0,0.5778025241276912,0,2939444.9970161133,143.63651525000103,143.63651525000103
2013-01-16 21:00:00,6972.599915250001,6088.9634,883.636515250001,-875.0,-17441.36348475,0,0,872500,366500,955,0,0,15203,0.0,0.5643281365998515,0,3095776.293823038,112.79582000000028,112.79582000000028
2013-01-16 21:15:00,7048.05382,6060.258000000001,987.7958200000003,-985.0,-14437.20418,0,0,722000,308500,1057,0,0,15097,0.0,0.5603934669636229,0,2573861.4871129245,208.48717000000056,208.48717000000056
2013-01-16 21:30:00,7188.63267,5995.1455,1193.4871700000006,-1185.0,-17681.51283,0,0,884500,377500,887,0,0,14771,0.0,0.5482925018559762,0,3013497.606807304,168.8619200000005,168.8619200000005
2013-01-16 21:45:00,7329.211520000001,5975.3496,1353.8619200000005,-1345.0,-15771.138079999999,0,0,789000,342500,1103,0,0,14872,0.0,0.5520415738678545,0,2779991.7920656637,219.0533699999994,219.0533699999994
2013-01-16 22:00:00,7469.790370000001,5905.736999999999,1564.0533699999994,-1555.0,-15060.94663,0,0,753500,332500,970,0,0,14892,0.0,0.5527839643652561,0,2640985.737497743,184.50121999999942,184.50121999999942
2013-01-16 22:15:00,7610.3692200000005,5870.868,1739.5012199999994,-1730.0,-11210.49878,0,0,561000,259000,948,0,0,14877,0.0,0.5522271714922049,0,1987476.383265857,54.1378700000007,54.1378700000007
2013-01-16 22:30:00,7587.92587,5803.7880000000005,1784.1378700000007,-1775.0,-9340.86213,0,0,467500,222500,719,0,0,14545,0.0,0.5399034892353378,0,1592034.9434737924,60.844819999999345,60.844819999999345
2013-01-16 22:45:00,7565.4825200000005,5729.6377,1835.8448199999993,-1835.0,-6089.155180000001,0,0,304500,158500,653,0,0,14303,0.0,0.530920564216778,0,1040822.7636849133,61.98917000000006,61.98917000000006
2013-01-16 23:00:00,7543.03917,5646.05,1896.98917,-1890.0,-8203.01083,0,0,410500,202000,441,0,0,13984,0.0,0.519079435783222,0,1318477.8266080704,25.764820000000555,25.764820000000555
2013-01-16 23:15:00,7520.59582,5604.831,1915.7648200000006,-1915.0,-4859.23518,0,0,243000,135500,617,0,0,13772,0.0,0.5112100965107647,0,812428.4917536451,-31.148775749999913,-31.148775749999913
2013-01-16 23:30:00,7390.42422425,5506.573,1883.85122425,-1875.0,-5841.14877575,0,0,292500,154500,421,0,0,13538,0.0,0.5025241276911655,0,927677.3746244512,-64.09637150000071,-64.09637150000071
2013-01-16 23:45:00,7260.2526284999985,5449.349,1810.9036284999993,-1805.0,-7464.096371500001,0,0,373500,185500,484,0,0,13239,0.0,0.49142538975501115,0,1139400.7717333736,-83.23996724999938,-83.23996724999938
2013-01-17 00:00:00,7130.08103275,5408.321,1721.7600327500006,-1700.0,1721.7600327500006,0,34000,0,0,601,0,0,0,0.0,0.0,0,34775.80773757546,14.399437000000034,14.399437000000034
2013-01-17 00:15:00,6999.909437,5285.51,1714.399437,-1700.0,1714.399437,0,34000,0,0,0,0,0,0,0.0,0.0,0,34000.0,-22.006017249999786,-22.006017249999786
2013-01-17 00:30:00,6901.245482750001,5223.2515,1677.9939827500002,-1675.0,1677.9939827500002,0,33500,0,0,0,0,0,0,0.0,0.0,0,33500.0,-46.79587150000066,-46.79587150000066
2013-01-17 00:45:00,6802.5815285,5174.3774,1628.2041284999993,-1625.0,1628.2041284999993,0,32500,0,0,0,0,0,0,0.0,0.0,0,32500.0,-38.97112575000119,-38.97112575000119
2013-01-17 01:00:00,6703.917574249999,5117.8887,1586.0288742499988,-1575.0,261.0288742499988,0,5000,0,26500,0,0,0,0,0.0,0.0,0,31500.0,-19.0188799999994,-19.0188799999994
2013-01-17 01:15:00,6605.25362,5049.2725,1555.9811200000006,-1550.0,-194.0188799999994,0,0,10000,35000,78,0,0,12882,0.0,0.47817371937639197,0,86716.7381974249,-53.02572349999991,-53.02572349999991
2013-01-17 01:30:00,6517.6158765,5020.6416,1496.9742765,-1490.0,-653.0257234999999,0,0,33000,43000,105,0,0,12816,0.0,0.4757238307349666,0,146047.50695484702,-40.61026700000002,-40.61026700000002
2013-01-17 01:45:00,6429.978133,4980.5884,1449.389733,-1440.0,-0.6102670000000217,0,0,500,29000,123,0,0,12768,0.0,0.47394209354120265,0,56568.439034806746,-34.8583105000007,-34.8583105000007
2013-01-17 02:00:00,6342.340389499999,4937.1987,1405.1416894999993,-1400.0,530.1416894999993,0,10500,0,17500,105,0,0,0,0.0,0.0,0,28109.558412520964,-47.6928539999999,-47.6928539999999
2013-01-17 02:15:00,6254.702646,4902.3955,1352.307146,-1350.0,802.3071460000001,0,16000,0,11000,53,0,0,0,0.0,0.0,0,27053.222747052478,-41.57359900000051,-41.57359900000051
2013-01-17 02:30:00,6165.204701,4856.7783,1308.4264009999995,-1300.0,183.4264009999995,0,3500,0,22500,40,0,0,0,0.0,0.0,0,26038.661710037177,-56.1667439999992,-56.1667439999992
2013-01-17 02:45:00,6075.706756000001,4831.8735,1243.8332560000008,-1225.0,518.8332560000008,0,10000,0,14500,78,0,0,0,0.0,0.0,0,24571.14138932321,-51.00818899999922,-51.00818899999922
2013-01-17 03:00:00,5986.2088109999995,4812.217000000001,1173.9918110000008,-1150.0,773.9918110000008,0,15000,0,8000,42,0,0,0,0.0,0.0,0,23035.913450814187,-48.147133999999596,-48.147133999999596
2013-01-17 03:15:00,5896.710865999999,4794.858,1101.8528660000004,-1100.0,301.8528660000004,0,6000,0,16000,25,0,0,0,0.0,0.0,0,22020.434701839124,-87.11147999999969,-87.11147999999969
2013-01-17 03:30:00,5775.299520000001,4762.411,1012.8885200000003,-1000.0,287.8885200000003,0,5500,0,14500,50,0,0,0,0.0,0.0,0,20037.188545927853,-94.79152599999918,-94.79152599999918
2013-01-17 03:45:00,5653.8881740000015,4748.6797,905.2084740000008,-905.0,-119.79152599999918,0,0,6000,20500,48,0,0,12428,0.0,0.4613214550853749,0,49357.715707964606,-103.71917200000019,-103.71917200000019
2013-01-17 04:00:00,5532.476828,4731.196,801.2808279999998,-795.0,-1323.719172,0,0,66500,42500,63,0,0,12359,0.0,0.4587602078693393,0,202263.39716214355,-85.00681799999973,-85.00681799999973
2013-01-17 04:15:00,5411.065482,4701.0723,709.9931820000003,-700.0,-790.0068179999997,0,0,40000,30000,133,0,0,12311,0.0,0.45697847067557534,0,130091.05960264902,-156.84464900000057,-156.84464900000057
2013-01-17 04:30:00,5267.838951,4724.6836,543.1553509999994,-535.0,-2581.8446490000006,0,0,129500,62500,98,0,0,12210,0.0,0.4532293986636971,0,353504.64734827774,-117.1005800000002,-117.1005800000002
2013-01-17 04:45:00,5124.612419999999,4706.713,417.8994199999998,-415.0,-2657.1005800000003,0,0,133000,61500,221,0,0,12115,0.0,0.44970304380103937,0,358794.16598192276,-142.1331110000001,-142.1331110000001
2013-01-17 05:00:00,4981.385889,4708.519,272.8668889999999,-270.0,-3677.133111,0,0,184000,79000,215,0,0,11991,0.0,0.4451002227171492,0,480875.5259942989,-154.01364199999986,-154.01364199999986
2013-01-17 05:15:00,4838.159358,4722.173,115.98635800000014,-110.0,-6534.013642,0,0,327000,133000,276,0,0,11791,0.0,0.43767631774313287,0,833214.5498554426,-178.11812425000062,-178.11812425000062
2013-01-17 05:30:00,4739.761875749999,4807.88,-68.11812425000062,70.0,-10168.11812425,0,0,508500,202000,445,0,0,11498,0.0,0.426800296956199,0,1276313.2626525306,-116.00060649999972,-116.00060649999972
2013-01-17 05:45:00,4641.3643935,4827.365,-186.00060649999972,195.0,-9711.0006065,0,0,486000,190500,698,0,0,11206,0.0,0.4159613956941351,0,1212084.996009577,-103.45248875000021,-103.45248875000021
2013-01-17 06:00:00,4542.96691125,4841.4194,-298.4524887500002,305.0,-14473.452488750001,0,0,724000,283500,659,0,0,10807,0.0,0.4011507052709725,0,1754042.2644435829,-113.82317100000085,-113.82317100000085
2013-01-17 06:15:00,4444.569428999999,4863.3926,-418.82317100000085,425.0,-14643.823171,0,0,732500,284500,1012,0,0,11277,0.0,0.4185968819599109,0,1870041.6353832504,-336.7352869999995,-336.7352869999995
2013-01-17 06:30:00,4305.144113,5066.8794,-761.7352869999995,765.0,-25536.735287,0,0,1277000,495500,917,0,0,11399,0.0,0.42312546399406087,0,3265259.163019694,-189.72550300000057,-189.72550300000057
2013-01-17 06:45:00,4165.718796999999,5120.4443,-954.7255030000006,960.0,-31904.725503,0,0,1595500,619000,1611,0,0,12130,0.0,0.4502598366740906,0,4519935.601181908,-145.77851900000041,-145.77851900000041
2013-01-17 07:00:00,4026.293481,5132.072,-1105.7785190000004,1115.0,-46880.778519,0,0,2344500,915500,1861,0,0,12982,0.0,0.48188567186340014,0,7260014.879722245,-186.98433499999987,-186.98433499999987
2013-01-17 07:15:00,3886.868165,5188.8525,-1301.9843349999999,1310.0,-57051.984335,0,0,2853000,1115000,2611,0,0,14489,0.0,0.5378247958426132,0,10863609.756097563,-214.02593574999992,-214.02593574999992
2013-01-17 07:30:00,3708.05706425,5232.083,-1524.02593575,-17010.0,-70624.02593575,18540,0,2605000,1382000,2878,1854,0,16089,0.0,0.5972160356347439,0,13471689.451900166,-18754.9710365,-214.97103649999917
2013-01-17 07:45:00,3529.2459635,5274.217,-1744.9710364999994,-20100.0,-65694.9710365,21850,0,2193000,1279000,3556,2185,0,16441,0.0,0.6102821083890126,0,13471940.083537376,-22037.11053725,-187.11053724999874
2013-01-17 08:00:00,3350.434862750001,5287.5454,-1937.1105372499994,-7585.0,-64912.11053725,9530,0,2770000,1259500,3628,953,0,15254,0.0,0.5662212323682256,0,13471671.630677585,-9751.740237999998,-221.7402379999985
2013-01-17 08:15:00,3171.623762,5338.3640000000005,-2166.7402379999994,2175.0,-53641.740238,0,0,2682500,1029500,3715,0,0,15051,0.0,0.5586859688195991,0,12234068.999265967,-315.8863555000007,-315.8863555000007
2013-01-17 08:30:00,2937.7840444999993,5428.6704,-2490.8863555000007,2500.0,-53290.8863555,0,0,2665000,1016000,3247,0,0,14905,0.0,0.5532665181885672,0,11284267.18252162,-344.2299729999995,-344.2299729999995
2013-01-17 08:45:00,2703.944327,5548.1743,-2844.2299729999995,2845.0,-48169.229973,0,0,2408500,906500,3133,0,0,15267,0.0,0.5667037861915367,0,10457388.758782199,-281.3431905000002,-281.3431905000002
2013-01-17 09:00:00,2470.1046094999997,5596.4478,-3126.3431905,3130.0,-46526.3431905,0,0,2326500,868000,2738,0,0,15738,0.0,0.5841870824053452,0,10167749.291115312,-329.2478079999996,-329.2478079999996
2013-01-17 09:15:00,2236.264892,5695.5127,-3459.2478079999996,3465.0,-41234.247808,0,0,2062000,755500,2536,0,0,16382,0.0,0.6080920564216779,0,9461910.994764399,-213.48042000000032,-213.48042000000032
2013-01-17 09:30:00,2016.30718,5694.7876,-3678.4804200000003,3685.0,-40953.48042,0,0,2048000,745500,2142,0,0,16714,0.0,0.6204157386785449,0,9309362.93913904,-231.03553199999988,-231.03553199999988
2013-01-17 09:45:00,1796.349468,5712.385,-3916.035532,3925.0,-39941.035532,0,0,1997500,720500,2018,0,0,17151,0.0,0.6366369710467706,0,9422586.539698882,-221.8562439999996,-221.8562439999996
2013-01-17 10:00:00,1576.391756,5723.2480000000005,-4146.856244,4150.0,-47046.856244,0,0,2352500,858000,1906,0,0,17445,0.0,0.6475501113585747,0,11396873.105811046,-205.9079559999991,-205.9079559999991
2013-01-17 10:15:00,1356.4340439999999,5712.342,-4355.907955999999,4365.0,-39180.907955999995,0,0,1959500,696500,2200,0,0,18785,0.0,0.697290274684484,0,12015556.67506297,-225.79213325,-225.79213325
2013-01-17 10:30:00,1157.29886675,5748.090999999999,-4590.79213325,4600.0,-42290.79213325,0,0,2115000,754000,1762,0,0,19388,0.0,0.7196733481811433,0,13349025.906735746,-188.34361050000007,-188.34361050000007
2013-01-17 10:45:00,958.1636894999999,5746.5073,-4788.3436105,3890.0,-37488.3436105,900,0,1830000,654000,1865,90,0,20108,0.0,0.746399406087602,0,13472711.898530299,-1158.8650877500004,-258.8650877500004
2013-01-17 11:00:00,759.02851225,5807.8936,-5048.86508775,-6660.0,-47498.865087750004,11710,0,1790000,849000,1628,1171,0,20035,0.0,0.7436896807720861,0,13472552.586696986,-12008.936665000001,-298.9366650000011
2013-01-17 11:15:00,559.893335,5908.83,-5348.936665,-5975.0,-43523.936665,11330,0,1610500,763500,2127,1133,0,20066,0.0,0.7448403860430587,0,13472837.581630504,-11479.101220749999,-149.1012207499989
2013-01-17 11:30:00,465.83277925,5969.934,-5504.10122075,-2905.0,-43179.10122075,8410,0,1739000,753500,1862,841,0,20094,0.0,0.745879732739421,0,13472702.648475122,-8610.6852765,-200.68527650000033
2013-01-17 11:45:00,371.77222349999994,6077.4575,-5705.6852765,-3920.0,-45355.6852765,9630,0,1787000,793000,1881,963,0,19900,0.0,0.7386785449146251,0,13472610.971118437,-9757.26433225,-127.26433225000073
2013-01-17 12:00:00,277.71166774999995,6114.976,-5837.26433225,-9800.0,-50587.26433225,15640,0,1748000,895000,1973,1564,0,19682,0.0,0.7305864884929473,0,13472548.72280038,-15738.917288,-98.91728800000055
2013-01-17 12:15:00,183.651112,6122.5684,-5938.9172880000015,-4305.0,-44663.917288000004,10250,0,1721500,774500,2248,1025,0,19701,0.0,0.7312917594654789,0,13472698.8579443,-10295.32173,-45.32172999999966
2013-01-17 12:30:00,162.61927,6152.941,-5990.32173,-3225.0,-47015.321729999996,9220,0,1890500,820500,1939,922,0,19580,0.0,0.726800296956199,0,13472484.781405644,-9250.495572,-30.49557199999981
2013-01-17 12:45:00,141.58742800000005,6167.0830000000005,-6025.495572,2095.0,-41550.495572,3940,0,1881500,710500,2067,394,0,19690,0.0,0.7308834446919079,0,13472598.880956974,-3952.8370139999997,-12.837013999999726
2013-01-17 13:00:00,120.555586,6168.3926,-6047.837014,-185.0,-44122.837014,6240,0,1895000,761500,1755,624,0,19873,0.0,0.7376763177431329,0,13472535.768072288,-6279.393256,-39.39325600000029
2013-01-17 13:15:00,99.523744,6193.9169999999995,-6094.393256,-3795.0,-45069.393256,9890,0,1759500,779500,1922,989,0,19941,0.0,0.7402004454342984,0,13472653.141619068,-9867.793391,22.206609000000753
2013-01-17 13:30:00,97.963609,6170.757,-6072.793390999998,-8625.0,-49047.793391,14700,0,1718000,859500,1924,1470,0,19862,0.0,0.737268002969562,0,13472613.504074505,-14733.930026,-33.930026
2013-01-17 13:45:00,96.403474,6205.3335,-6108.930026,-6445.0,-47133.930026,12560,0,1729500,820500,2123,1256,0,19718,0.0,0.7319227913882702,0,13472641.694449894,-12570.690361,-10.690361000000848
2013-01-17 14:00:00,94.843339,6220.5337,-6125.690361,-15155.0,-58150.690361,21290,0,1844000,1040500,2073,2129,0,19099,0.0,0.7089458054936897,0,13472335.29819695,-21215.984796,74.01520399999936
2013-01-17 14:15:00,93.283204,6154.268,-6060.984796,-11115.0,-54435.984796,17180,0,1863500,967500,2634,1718,0,18645,0.0,0.6920935412026726,0,13472379.438261794,-17236.855798,-56.855798000000505
2013-01-17 14:30:00,85.04070200000002,6206.8965,-6121.855798,-16310.0,-63771.855798,22440,0,2067500,1153000,2533,2244,0,17967,0.0,0.6669265033407572,0,13472091.614906833,-22425.3024,14.697599999999511
2013-01-17 14:45:00,76.7982,6192.1006,-6115.3024,-13130.0,-62665.3024,19250,0,2171500,1131000,3009,1925,0,17327,0.0,0.643170007423905,0,13472039.672925498,-19269.823702,-19.823702000001504
2013-01-17 15:00:00,68.55569799999999,6208.3794,-6139.823702000001,-27165.0,-80714.823702,33310,0,2371000,1491500,3068,3331,0,16148,0.0,0.5994060876020787,0,13471743.91506991,-33270.280604,39.719396000000415
2013-01-17 15:15:00,60.31319600000001,6165.5938,-6105.280604,-14030.0,-67455.280604,20140,0,2366500,1227000,4159,2014,0,15595,0.0,0.5788789903489235,0,13471874.47815196,-20203.1656405,-63.16564049999943
2013-01-17 15:30:00,69.41885950000001,6242.5845,-6173.1656405,-2375.0,-66198.1656405,8550,0,2883000,1200500,3588,855,0,15186,0.0,0.5636971046770601,0,13471649.522409994,-8520.444277,29.55572299999949
2013-01-17 15:45:00,78.524523,6223.9688,-6145.4442770000005,6155.0,-52970.444277,0,0,2649000,936500,3597,0,0,15479,0.0,0.5745731254639941,0,12282981.943031536,35.88458649999848,35.88458649999848
2013-01-17 16:00:00,87.63018650000002,6206.7456,-6119.1154135000015,6120.0,-65019.1154135,0,0,3251000,1178000,2846,0,0,15230,0.0,0.5653303637713437,0,13460882.220216604,-23.740749999999935,-23.740749999999935
2013-01-17 16:15:00,96.73585,6240.4766,-6143.74075,-4395.0,-61068.74075,10540,0,2527000,1098500,3533,1054,0,16157,0.0,0.5997401633259094,0,13471857.931034481,-10515.795686250001,24.20431374999862
2013-01-17 16:30:00,134.14861375,6254.9443,-6120.795686250001,-4185.0,-61145.79568625,10310,0,2542500,1100500,3119,1031,0,16536,0.0,0.6138084632516704,0,13471849.00480439,-10327.0333225,-17.033322499999485
2013-01-17 16:45:00,171.5613775,6313.5947,-6142.033322499999,-5715.0,-62467.0333225,11860,0,2531000,1126500,3128,1186,0,16498,0.0,0.6123979213066073,0,13471841.673502875,-11867.41645875,-7.416458749999947
2013-01-17 17:00:00,208.97414124999997,6361.3906,-6152.41645875,-17790.0,-75302.41645875,23950,0,2568500,1383000,3134,2395,0,15904,0.0,0.5903489235337788,0,13471704.631738799,-23929.566694999998,20.433305000002292
2013-01-17 17:15:00,246.38690499999998,6385.9536,-6139.566694999999,-9155.0,-64964.566695,15300,0,2484000,1176500,3864,1530,0,15756,0.0,0.5848552338530066,0,13471840.163934423,-15286.280095,13.719904999999926
2013-01-17 17:30:00,304.473905,6435.754,-6131.280095,-7235.0,-68556.280095,13370,0,2760000,1248500,3461,1337,0,15463,0.0,0.5739792130660728,0,13471680.389221558,-13307.535795,62.46420500000022
2013-01-17 17:45:00,362.56090500000005,6435.0967,-6072.535795000001,2170.0,-59972.535795,3910,0,2804000,1078000,3669,391,0,15508,0.0,0.5756495916852264,0,13471735.153935336,-3851.7397950000004,58.26020499999959
2013-01-17 18:00:00,420.647905,6442.3877,-6021.739795,-365.0,-63896.739795,6390,0,2876000,1157500,3205,639,0,15669,0.0,0.5816258351893095,0,13471669.972725015,-6319.186495,70.81350500000008
2013-01-17 18:15:00,478.73490499999997,6432.9214,-5954.186495,-280.0,-60304.186495,6240,0,2704000,1087000,3367,624,0,15992,0.0,0.5936154417223459,0,13471776.81044717,-6146.2208895,93.77911049999966
2013-01-17 18:30:00,516.7451105,6382.965999999999,-5866.2208895,3325.0,-55541.2208895,2550,0,2650500,993500,3171,255,0,16482,0.0,0.6118040089086859,0,13471848.497324001,-2455.896084,94.10391600000003
2013-01-17 18:45:00,554.755316,6335.6514,-5780.896084,5785.0,-47905.896084,0,0,2395500,842500,2857,0,0,17159,0.0,0.6369339272457313,0,12598457.538994802,100.4855215000016,100.4855215000016
2013-01-17 19:00:00,592.7655215,6277.28,-5684.514478499998,5690.0,-48334.5144785,0,0,2417000,853000,2398,0,0,17410,0.0,0.6462509279881218,0,12351906.8984857,47.95832700000028,47.95832700000028
2013-01-17 19:15:00,630.775727,6272.8174,-5642.041673,5645.0,-41667.041673,0,0,2083500,720500,2292,0,0,18165,0.0,0.6742761692650334,0,11651975.937066173,111.12411499999962,111.12411499999962
2013-01-17 19:30:00,655.4278149999999,6189.3037,-5533.875885,5535.0,-39208.875885,0,0,1960500,673500,1869,0,0,18703,0.0,0.6942464736451374,0,11143209.798994975,28.45150300000023,28.45150300000023
2013-01-17 19:45:00,680.0799030000001,6186.6284,-5506.548497,5510.0,-35956.548496999996,0,0,1798000,609000,1695,0,0,19190,0.0,0.7123236822568672,0,10709261.767134601,78.43999099999837,78.43999099999837
2013-01-17 20:00:00,704.731991,6136.2919999999995,-5431.560009000002,5435.0,-35006.560009,0,0,1750500,591500,1504,0,0,19668,0.0,0.7300668151447661,0,10938536.754507624,62.27567900000031,62.27567900000031
2013-01-17 20:15:00,729.384079,6102.1084,-5372.724321,5375.0,-31497.724321,0,0,1575000,522500,1426,0,0,20328,0.0,0.75456570155902,0,10895998.843038952,127.27815875000033,127.27815875000033
2013-01-17 20:30:00,800.0095587500001,6047.7314,-5247.72184125,5250.0,-30647.72184125,0,0,1532500,508000,1253,0,0,20791,0.0,0.7717520415738679,0,11227751.225490196,86.39103849999992,86.39103849999992
2013-01-17 20:45:00,870.6350385000002,6034.244000000001,-5163.6089615,5165.0,-24688.608961500002,0,0,1234500,390500,1211,0,0,21425,0.0,0.7952858203414996,0,10171352.230483275,98.05651825000041,98.05651825000041
2013-01-17 21:00:00,941.26051825,6008.204000000001,-5066.94348175,5070.0,-28866.94348175,0,0,1443500,476000,912,0,0,21491,0.0,0.797735708982925,0,11397692.307692306,143.6799979999996,143.6799979999996
2013-01-17 21:15:00,1011.8859980000001,5938.206,-4926.320002,4935.0,-26201.320002,0,0,1310500,425500,1092,0,0,22083,0.0,0.8197104677060134,0,12421737.051792832,160.17183724999995,160.17183724999995
2013-01-17 21:30:00,1082.95213725,5857.7803,-4774.82816275,890.0,-27924.82816275,3890,0,1202500,463000,971,389,0,22639,0.0,0.8403489235337788,0,13474045.045045042,-3794.3401235,95.65987649999988
2013-01-17 21:45:00,1154.0182765,5838.3584,-4684.3401235,-995.0,-26409.3401235,5680,0,1037000,434500,1065,568,0,22933,0.0,0.8512620638455828,0,13474578.518014953,-5532.18258425,147.81741574999978
